id,team_id,team_name,name,code,birthday,height,weight,location,nationality,worth,contract_deadline,starting_number,substitute_number,assists
1930,5,葡萄牙,A.席尔瓦,9,1995-11-06,185,-,前锋,葡萄牙,1360,2021-06-30,15/11,3/0,-
1931,5,葡萄牙,伯纳多.席尔瓦,11,1994-08-10,173,-,前锋,葡萄牙,3600,2022-06-30,14/1,6/1,1
1932,5,葡萄牙,贡萨洛.盖德斯,17,1996-11-29,179,-,前锋,葡萄牙,1445,2021-06-30,3/1,1/0,-
1933,5,葡萄牙,内尔森·奥利维拉,,1991-08-08,185,82,前锋,葡萄牙,383,2020-06-30,1/0,2/1,-
1934,5,葡萄牙,E.埃德,,1987-12-22,190,81,前锋,葡萄牙,360,2018-06-30,5/2,10/2,-
1935,6,西班牙,伊克尔·卡西利亚斯,,1981-05-20,182,79,守门员,西班牙,180,2018-06-30,6/0,-,-
1936,6,西班牙,大卫·德赫亚,1,1990-11-07,189,82,守门员,西班牙,3400,2019-06-30,22/0,-,-
1937,6,西班牙,塞尔吉奥,,1993-09-01,194,-,守门员,西班牙,1800,2021-06-30,-,1/0,-
1938,6,西班牙,何塞·雷纳,25,1982-08-31,188,85,守门员,西班牙,180,2018-06-30,3/0,-,-
1939,6,西班牙,C.阿德里安,,1987-01-03,190,77,守门员,西班牙,680,2019-06-30,-,-,-
1940,6,西班牙,塞尔吉奥-阿森霍,,1989-06-28,189,85,守门员,西班牙,675,2022-06-30,1/0,-,-
1941,6,西班牙,阿里扎巴拉加,13,1994-10-03,189,-,守门员,西班牙,720,2018-06-30,1/0,-,-
1942,6,西班牙,塞尔吉奥·拉莫斯,15,1986-03-30,183,73,后卫,西班牙,3600,2020-06-30,24/3,-,1
1943,6,西班牙,约尔迪·阿尔巴,18,1989-03-21,170,63,后卫,西班牙,2880,2020-06-30,22/3,2/0,3
1944,6,西班牙,塞萨尔.阿兹皮利库埃塔,5,1989-08-28,178,70,后卫,西班牙,2550,2020-06-30,7/0,3/0,-
1945,6,西班牙,胡安·弗朗西斯科·托雷斯·胡安弗兰,,1985-01-09,180,70,后卫,西班牙,1080,2018-06-30,9/0,-,-
1946,6,西班牙,杰拉德·皮克,3,1987-02-02,193,77,后卫,西班牙,3600,2019-06-30,27/1,1/0,-
1947,6,西班牙,米克尔·多明戈斯,,1989-05-30,187,75,后卫,西班牙,1080,2020-06-30,4/0,1/0,-
1948,6,西班牙,马克·巴特拉,,1991-01-15,183,80,后卫,西班牙,1350,2023-06-30,7/0,2/0,-
1949,6,西班牙,贝莱林,,1995-03-19,178,-,后卫,西班牙,2550,2023-06-30,2/0,1/0,-
1950,6,西班牙,塞吉·罗伯托,,1992-02-07,178,70,后卫,西班牙,2250,2019-06-30,2/1,1/0,-
1951,6,西班牙,萨乌尔,7,1994-11-21,184,70,后卫,西班牙,3600,2026-06-30,1/0,6/0,1
1952,6,西班牙,哈维-马丁内斯,,1988-09-02,190,81,后卫,西班牙,2700,2021-06-30,-,-,-
1953,6,西班牙,纳乔·费尔南德斯,4,1990-01-18,179,74,后卫,西班牙,1350,2020-06-30,6/0,6/0,-
1954,6,西班牙,伊尼戈·马丁内斯,,1991-05-17,182,77,后卫,西班牙,2250,2023-06-30,1/0,1/0,-
1955,6,西班牙,伊利亚拉门迪,,1990-03-08,179,74,后卫,西班牙,1350,2021-06-30,2/1,1/0,-
1956,6,西班牙,阿尔瓦罗·奥德里奥佐拉,16,1995-12-14,175,-,后卫,西班牙,900,2022-06-30,2/0,-,-
1957,6,西班牙,迪迪埃·德罗巴,,1992-07-28,178,75,后卫,哥伦比亚,72,-,-,1/0,-
1958,6,西班牙,阿尔伯托·莫雷诺,,1992-07-05,171,65,后卫,西班牙,850,2019-06-30,-,1/0,-
1959,6,西班牙,罗德里戈·埃尔南德斯,12,1996-06-22,190,-,后卫,西班牙,225,2018-06-30,-,1/0,-
1960,6,西班牙,帕雷霍,23,1989-04-16,182,75,后卫,西班牙,1350,2020-06-30,-,-,-
1961,6,西班牙,马科斯·阿隆索,24,1990-12-28,188,85,后卫,西班牙,2125,2021-06-30,-,-,-
1962,6,西班牙,戴维德·吉米内斯·席尔瓦,21,1986-01-08,170,67,中场,西班牙,2700,2020-06-30,25/12,4/1,1
1963,6,西班牙,塞斯克·法布雷加斯,,1987-05-04,179,69,中场,西班牙,2975,2019-06-30,14/2,1/0,5
1964,6,西班牙,塞尔吉奥·布斯克茨,,1988-07-16,189,83,中场,西班牙,5400,2021-06-30,24/0,3/0,1
1965,6,西班牙,科克,8,1992-01-08,177,73,中场,西班牙,5400,2024-06-30,12/0,8/0,-
1966,6,西班牙,蒂亚戈,10,1991-04-11,174,65,中场,西班牙,3600,2021-06-30,16/1,5/1,1
1967,6,西班牙,布鲁诺·索里亚诺,,1984-06-12,184,77,中场,西班牙,450,2020-06-30,2/0,2/0,-
1968,6,西班牙,安德列斯·伊涅斯塔·卢扬,6,1984-05-11,171,65,中场,西班牙,1800,2018-06-30,18/2,2/0,2
1969,6,西班牙,卢卡斯,14,1991-07-01,173,-,中场,西班牙,1350,2021-06-30,1/0,3/0,-
1970,6,西班牙,卡瓦哈尔,2,1992-01-11,173,71,中场,西班牙,2880,2020-06-30,11/0,-,1
1971,6,西班牙,胡安·马塔,,1988-04-28,170,63,中场,西班牙,2550,2018-06-30,3/1,4/0,-
1972,6,西班牙,何塞·卡列洪,,1987-02-11,178,73,中场,西班牙,2250,2020-06-30,-,3/0,-
1973,6,西班牙,伊斯科,22,1992-04-21,176,79,中场,西班牙,3600,2018-06-30,9/4,8/2,-
1974,6,西班牙,安德尔.赫雷拉,,1989-08-14,182,70,中场,西班牙,2550,2018-06-30,-,2/0,-
1975,6,西班牙,纳乔·蒙雷亚尔,,1986-02-26,179,72,中场,西班牙,1105,2019-06-30,4/1,1/0,-
1976,6,西班牙,I.阿斯帕斯,17,1987-08-01,176,67,中场,西班牙,1620,2022-06-30,1/0,6/3,-
1977,6,西班牙,J.韦拉,,1989-10-21,171,64,中场,西班牙,720,2020-12-31,1/0,-,-
1978,6,西班牙,罗德里戈,9,1991-03-06,182,70,中场,西班牙,675,2019-06-30,3/2,-,-
1979,6,西班牙,赫苏斯.费尔南德斯-苏索,,1993-11-19,177,69,中场,西班牙,1105,2019-06-30,1/0,-,-
1980,6,西班牙,大卫·比利亚,,1981-12-03,175,69,前锋,西班牙,180,2018-12-31,1/0,1/0,-
1981,6,西班牙,阿尔法罗-莫拉塔,,1992-10-23,189,80,前锋,西班牙,3400,2022-06-30,12/5,6/4,1
1982,6,西班牙,曼努埃尔·诺利托,,1986-10-15,175,70,前锋,西班牙,810,2020-06-30,10/5,5/1,3
1983,6,西班牙,马尔科-阿森西奥,20,1996-01-21,180,-,前锋,西班牙,2700,2022-06-30,4/0,5/0,-
1984,6,西班牙,佩德罗·罗德里格斯·莱德斯马,,1987-07-28,167,64,前锋,西班牙,2380,2019-06-30,8/0,7/1,1
1985,6,西班牙,德乌罗费乌,,1994-03-13,177,70,前锋,西班牙,1260,2018-06-30,-,3/2,-
1986,6,西班牙,阿里茨·阿杜里茨,,1981-02-11,182,74,前锋,西班牙,90,2018-06-30,5/1,7/1,-
1987,6,西班牙,维托洛,11,1989-11-02,184,78,前锋,西班牙,2700,2017-12-31,7/4,3/0,-
1988,6,西班牙,阿尔卡塞尔,,1993-08-30,175,74,前锋,西班牙,1620,2021-06-30,4/1,3/2,-
1989,6,西班牙,迭戈·科斯塔,19,1988-10-07,186,85,前锋,西班牙,4500,2019-06-30,8/5,2/0,1
1990,7,伊朗,阿里雷扎·哈吉吉,,1988-05-02,193,80,守门员,伊朗,22.5,2018-07-15,1/0,-,-
1991,7,伊朗,阿里雷扎·贝兰万德,1,1992-09-21,192,-,守门员,伊朗,108,2021-06-30,9/0,-,-
1992,7,伊朗,默罕迈德雷萨·阿赫巴里沙德,,1993-02-15,190,-,守门员,伊朗,51,-,-,-,-
1993,7,伊朗,S.马卡尼,,1986-11-18,192,-,守门员,伊朗,21.3,2017-08-14,1/0,-,-
1994,7,伊朗,M.馬扎赫里,12,1989-05-18,-,-,守门员,伊朗,0,-,-,1/0,-
1995,7,伊朗,K.塞弗里,,1990-11-24,-,-,守门员,伊朗,0,-,-,-,-
1996,7,伊朗,阿米尔阿贝德,22,1993-04-26,185,-,守门员,伊朗,9,2018-06-30,-,-,-
1997,7,伊朗,维利亚·加富里,2,1987-09-20,178,-,后卫,伊朗,59.5,2016-06-30,2/0,1/0,-
1998,7,伊朗,贾拉尔·侯赛尼,4,1982-02-03,182,80,后卫,伊朗,45,2020-06-30,5/1,1/0,-
1999,7,伊朗,拉明·雷扎因,23,1990-03-21,185,-,后卫,伊朗,85,2018-06-30,9/0,1/0,-
2000,7,伊朗,P.蒙特基尔,,1983-09-06,186,78,后卫,伊朗,51,-,4/0,-,-
2001,7,伊朗,艾赫桑·哈吉萨菲,,1990-02-25,176,74,后卫,伊朗,113,2021-06-30,1/0,-,-
2002,7,伊朗,摩特扎·波拉里干吉,8,1992-04-19,185,-,后卫,伊朗,55.3,2015-12-26,11/0,-,-
2003,7,伊朗,M.穆罕默德,,1993-09-29,178,-,后卫,伊朗,170,2019-06-30,9/0,1/0,-
2004,7,伊朗,M.安沙利,,1991-09-23,187,-,后卫,伊朗,90,2018-06-30,2/0,-,-
2005,7,伊朗,E.普尔哈兹,5,1987-03-21,185,-,后卫,伊朗,0,-,-,3/0,-
2006,7,伊朗,马希尼,,1986-09-16,184,78,后卫,伊朗,0,-,-,-,-
2007,7,伊朗,S.雅格海伊,24,1995-02-09,182,-,后卫,伊朗,51,2017-06-30,1/0,-,-
2008,7,伊朗,马苏德·舍加伊,,1984-06-09,185,-,中场,伊朗,63,2018-06-30,2/0,-,-
2009,7,伊朗,阿什坎·德加,21,1986-07-05,181,74,中场,伊朗,72,2018-06-30,6/0,1/0,-
2010,7,伊朗,瓦希德·阿米里,11,1988-04-02,181,-,中场,伊朗,108,2018-06-30,5/0,4/0,-
2011,7,伊朗,阿法赛,,1996-10-01,190,-,中场,伊朗,108,2018-06-30,9/0,-,-
2012,7,伊朗,M.塔尔米,17,1992-07-18,187,-,中场,伊朗,102,2018-06-30,2/1,-,-
2013,7,伊朗,泰莫里安,,1983-03-06,180,73,中场,伊朗,42.5,-,1/0,2/0,-
2014,7,伊朗,阿里·卡里米,14,1994-02-11,185,79,中场,伊朗,31.5,2021-06-15,3/0,1/0,-
2015,7,伊朗,卡马尔·卡马亚比尼亚,,1989-01-18,182,-,中场,伊朗,0,-,-,-,-
2016,7,伊朗,阿法,6,1996-10-01,191,78,中场,伊朗,0,-,1/0,-,-
2017,7,伊朗,帕勒萬,,1993-07-25,-,-,中场,伊朗,0,-,-,1/0,-
2018,7,伊朗,伊斯法哈尼,15,1992-03-21,-,-,中场,伊朗,0,-,-,1/0,-
2019,7,伊朗,奥米德·易卜拉希米,9,1987-09-16,-,-,前锋,伊朗,128,-,2/0,2/0,-
2020,7,伊朗,雷扎·古尚内贾德,16,1987-09-20,180,76,前锋,伊朗,255,2018-06-30,4/0,3/0,-
2021,7,伊朗,阿里雷扎·贾汗巴克什,18,1993-08-11,180,74,前锋,伊朗,468,2020-06-30,9/1,1/0,-
2022,7,伊朗,萨达尔·阿兹蒙,20,1995-01-01,186,74,前锋,伊朗,935,2018-06-30,6/6,3/0,-
2023,7,伊朗,卡里姆·安萨里法德,10,1990-04-03,186,77,前锋,伊朗,135,2020-06-30,3/0,-,-
2024,7,伊朗,D.绍贾伊安,,1992-04-07,178,-,前锋,伊朗,59.5,2019-06-30,-,-,-
2025,7,伊朗,萨曼,7,1993-09-06,177,-,前锋,伊朗,144,2020-12-31,-,1/0,-
2026,7,伊朗,雷泽尔,19,1992-04-05,185,-,前锋,伊朗,0,-,-,1/0,-
2027,8,摩洛哥,卡里德·弗哈米,,1972-12-25,198,87,守门员,摩洛哥,0,-,-,-,-
2028,8,摩洛哥,卡里姆,,1982-02-14,185,76,守门员,摩洛哥,0,-,-,-,-
2029,8,摩洛哥,艾斯科利,1,1981-03-20,-,-,守门员,摩洛哥,0,-,-,-,-
2030,8,摩洛哥,阿纳斯,,1988-10-28,182,79,守门员,摩洛哥,0,-,-,-,-
2031,8,摩洛哥,穆尼尔.穆罕默德,12,1989-05-10,190,-,守门员,摩洛哥,36,2018-06-30,1/0,-,-
2032,8,摩洛哥,阿克拉姆·罗马尼,,1978-04-01,180,73,后卫,摩洛哥,0,-,-,-,-
2033,8,摩洛哥,诺雷丁·奈贝特,,1970-02-10,183,75,后卫,摩洛哥,0,-,-,-,-
2034,8,摩洛哥,哈齐米,,1987-08-04,174,-,后卫,摩尔多瓦,0,-,-,-,-
2035,8,摩洛哥,阿杜阿,,1986-12-09,190,76,后卫,摩洛哥,42,2015-12-10,-,-,-
2036,8,摩洛哥,A.拉扎尔,,1992-01-22,184,71,后卫,摩洛哥,225,2018-06-30,-,-,-
2037,8,摩洛哥,达科斯塔,4,1986-05-06,192,78,后卫,摩洛哥,113,2019-06-30,-,1/0,-
2038,8,摩洛哥,欧哈,,1988-01-06,-,-,后卫,摩洛哥,0,-,-,-,-
2039,8,摩洛哥,A.卡路治,,1982-10-23,-,-,后卫,摩洛哥,0,-,-,-,-
2040,8,摩洛哥,埃尔-阿马迪,8,1985-01-27,179,78,后卫,摩洛哥,340,2019-06-30,1/0,-,-
2041,8,摩洛哥,汤纳尼,,1994-03-23,178,72,后卫,摩洛哥,135,2020-06-30,-,-,-
2042,8,摩洛哥,阿什哈弗.本奇,,1994-09-24,176,-,后卫,摩洛哥,90,2020-06-30,-,-,-
2043,8,摩洛哥,拉比亚特,26,1993-03-09,173,65,后卫,摩洛哥,149,2020-06-30,-,-,-
2044,8,摩洛哥,保法尔,9,1993-09-17,175,60,后卫,摩洛哥,1275,2021-06-30,-,-,-
2045,8,摩洛哥,埃尔·亚古比,,1977-09-12,170,70,中场,西班牙,0,-,-,-,-
2046,8,摩洛哥,约瑟夫·塞弗里,,1977-03-01,188,78,中场,摩洛哥,0,-,-,-,-
2047,8,摩洛哥,毛尼尔·迪亚内,,1982-05-16,183,77,中场,摩洛哥,0,-,-,-,-
2048,8,摩洛哥,巴哈丁,,1982-12-14,-,-,中场,多哥,0,-,-,-,-
2049,8,摩洛哥,卡多里,,1990-08-21,185,78,中场,摩洛哥,360,2021-06-30,-,-,-
2050,8,摩洛哥,鲍苏法,14,1984-08-15,167,58,中场,摩洛哥,170,2018-06-30,1/0,-,-
2051,8,摩洛哥,查赫楚赫,,1986-07-02,176,77,中场,摩洛哥,180,2019-06-30,-,-,-
2052,8,摩洛哥,穆塔瓦利,,1986-03-03,-,-,中场,摩洛哥,0,-,-,-,-
2053,8,摩洛哥,埃拉基,,1981-05-01,-,-,中场,摩洛哥,0,-,-,-,-
2054,8,摩洛哥,卡塞拉-冈萨雷斯,,1989-07-01,179,67,中场,摩洛哥,225,2018-06-30,-,-,-
2055,8,摩洛哥,穆罕默德,,1985-10-02,180,75,中场,墨西哥,0,-,-,-,-
2056,8,摩洛哥,阿卜杜拉齐兹,,1989-06-19,179,-,中场,摩洛哥,263,2018-06-30,-,-,-
2057,8,摩洛哥,A.哈非迪,,1992-01-30,169,69,中场,摩洛哥,0,-,-,-,-
2058,8,摩洛哥,巴马奥,19,1991-09-11,188,78,中场,摩洛哥,128,2022-06-30,-,-,-
2059,8,摩洛哥,兹耶斯,7,1993-03-19,180,71,中场,摩洛哥,1275,2021-06-30,1/1,-,-
2060,8,摩洛哥,纳比尔·迪拉尔,17,1986-02-25,187,79,中场,摩洛哥,180,2020-06-30,1/0,-,-
2061,8,摩洛哥,尤尼斯.贝尔汉达,10,1990-02-25,175,75,中场,摩洛哥,810,2021-06-30,1/0,-,-
2062,8,摩洛哥,R.赛斯,6,1990-03-26,190,76,中场,摩洛哥,298,2020-06-30,1/0,-,-
2063,8,摩洛哥,费查尔·法尔,11,1988-08-01,179,72,中场,摩洛哥,180,2019-06-30,-,-,-
2064,8,摩洛哥,安海尔,18,1997-06-18,179,-,中场,法国,180,2021-06-30,-,-,-
2065,8,摩洛哥,哈基姆,2,1998-11-04,-,-,中场,西班牙,0,-,-,-,-
2066,8,摩洛哥,阿姆拉巴特,16,1987-03-31,179,-,中场,摩洛哥,383,2019-06-30,1/0,-,-
2067,8,摩洛哥,Z.哈达拉,,1990-03-12,-,-,中场,摩洛哥,0,-,-,-,-
2068,8,摩洛哥,埃尔哈及莫,25,1991-02-19,181,-,中场,法国,59.5,2020-06-30,-,-,-
2069,8,摩洛哥,苏菲安·阿姆拉巴特,21,1996-08-21,173,-,中场,摩洛哥,255,2021-06-30,-,1/0,-
2070,8,摩洛哥,埃尔阿拉比,,1987-02-03,183,75,前锋,摩洛哥,638,2019-06-30,-,-,-
2071,8,摩洛哥,艾莫巴基,28,1978-01-12,171,66,前锋,摩洛哥,0,-,-,-,-
2072,8,摩洛哥,约瑟夫·哈吉,,1980-02-25,183,78,前锋,摩洛哥,21.3,2017-06-30,-,-,-
2073,8,摩洛哥,哈默德,,1990-12-17,182,81,前锋,摩洛哥,170,2017-06-30,-,-,-
2074,8,摩洛哥,比夏素安尼,,1986-10-06,180,68,前锋,摩洛哥,25.5,2017-06-30,-,-,-
2075,8,摩洛哥,阿布德萨拉姆·本杰罗恩,,1985-01-28,185,81,前锋,摩洛哥,0,-,-,-,-
2076,8,摩洛哥,亚约·莫斯辛,,1985-06-14,178,-,前锋,摩洛哥,85,2019-06-30,-,-,-
2077,8,摩洛哥,伊亚祖亚,,1985-06-14,178,75,前锋,摩洛哥,0,-,-,-,-
2078,8,摩洛哥,O.阿塞迪,,1988-08-15,175,70,前锋,摩洛哥,170,2019-06-30,-,-,-
2079,8,摩洛哥,马尔万·查马克,,1984-01-10,188,70,前锋,摩洛哥,140,2016-06-30,-,-,-
2080,8,摩洛哥,保达比,13,1987-04-24,190,80,前锋,摩洛哥,135,2019-06-30,1/1,-,-
2081,8,摩洛哥,A.博哈德欧泽,20,1987-03-30,188,80,前锋,摩洛哥,85,2019-06-30,-,1/0,-
2082,8,摩洛哥,N.约瑟夫,,1997-06-01,189,-,前锋,摩洛哥,90,2020-06-30,-,-,-
2083,8,摩洛哥,梅赫迪.贝纳蒂亚,5,1987-04-17,190,88,前锋,摩洛哥,1350,2020-06-30,1/0,-,-
2084,8,摩洛哥,阿利奥伊,,1992-06-18,186,81,前锋,摩洛哥,170,2019-06-30,-,-,-
2085,9,丹麦,斯蒂芬·拉斯姆森,,1982-09-30,181,85,守门员,丹麦,17,2017-06-30,-,-,-
2086,9,丹麦,卡斯帕·舒梅切尔,1,1986-11-05,185,78,守门员,丹麦,850,2021-06-30,19/0,-,-
2087,9,丹麦,J.罗西,16,1989-02-01,195,89,守门员,丹麦,128,2018-06-30,-,1/0,-
2088,9,丹麦,N.拿臣,,1991-03-09,190,83,守门员,丹麦,45,2018-06-30,-,-,-
2089,9,丹麦,史蒂芬.安德森,,1981-11-26,188,82,守门员,丹麦,42.5,2018-06-30,-,-,-
2090,9,丹麦,谢斯柏汉臣,,1985-03-31,188,78,守门员,丹麦,34,2019-06-30,-,-,-
2091,9,丹麦,安德斯·林德加德,,1984-04-13,193,80,守门员,丹麦,128,2017-06-30,-,-,-
2092,9,丹麦,路劳,,1992-08-04,188,76,守门员,丹麦,128,2019-06-30,6/0,-,-
2093,9,丹麦,D.赞臣,,1992-03-25,195,76,守门员,丹麦,106,2019-06-30,-,-,-
2094,9,丹麦,丹尼尔·沃斯,,1989-05-31,178,74,后卫,丹麦,900,2019-06-30,2/0,-,-
2095,9,丹麦,帕特里克·姆蒂利加,,1981-01-28,171,63,后卫,丹麦,17,2017-06-30,-,-,-
2096,9,丹麦,干保尔,,1987-10-15,185,77,后卫,丹麦,42.5,2017-06-30,-,-,-
2097,9,丹麦,克里斯·斯塔德斯加德,,1985-08-01,185,78,后卫,丹麦,35,2016-06-30,-,-,-
2098,9,丹麦,基安汉臣,6,1989-03-03,184,74,后卫,丹麦,128,2019-06-30,1/0,-,-
2099,9,丹麦,J.维斯特加德,,1992-08-03,199,96,后卫,丹麦,1080,2021-06-30,7/0,3/1,-
2100,9,丹麦,约雷斯·奥克雷,,1992-08-11,183,80,后卫,丹麦,170,2020-06-30,-,-,-
2101,9,丹麦,安德里亚·比耶兰,,1988-07-11,188,85,后卫,丹麦,213,2018-06-30,8/0,-,-
2102,9,丹麦,莱昂·安德列亚森,,1983-04-23,188,83,后卫,丹麦,70,2016-06-30,-,-,-
2103,9,丹麦,J.谢士柏,,1989-01-26,182,79,后卫,丹麦,85,2019-06-30,-,-,-
2104,9,丹麦,雅各布安加,,1990-09-22,179,-,后卫,丹麦,85,2019-06-30,-,-,-
2105,9,丹麦,西蒙.凯尔,,1989-03-26,189,90,后卫,丹麦,1125,2021-06-30,23/1,-,-
2106,9,丹麦,拉尔斯·雅科布森,,1979-09-20,181,75,后卫,丹麦,35,2016-06-30,7/0,-,-
2107,9,丹麦,彼得.安克森,,1990-09-22,179,-,后卫,丹麦,128,2020-06-30,7/1,2/0,-
2108,9,丹麦,霍奇,26,1991-01-06,190,74,后卫,丹麦,63.8,2019-06-30,-,-,-
2109,9,丹麦,西蒙.保尔森,,1984-10-07,184,78,后卫,丹麦,51,2019-12-31,2/0,-,-
2110,9,丹麦,丹尼尔·阿格尔,,1984-12-12,191,79,后卫,丹麦,420,2016-06-30,7/0,-,-
2111,9,丹麦,马蒂亚斯.赞卡,,1990-04-23,189,79,后卫,丹麦,213,2020-06-30,2/0,2/0,-
2112,9,丹麦,E.斯维真科,,1991-10-04,185,82,后卫,丹麦,234,2020-05-31,1/0,2/0,-
2113,9,丹麦,索伦森,,1992-04-14,194,80,后卫,丹麦,675,2021-06-30,-,1/0,-
2114,9,丹麦,安德雷斯.克里斯滕森,,1996-04-10,188,-,后卫,丹麦,1530,2020-06-30,10/1,2/0,-
2115,9,丹麦,达尔斯加特,,1989-07-27,192,81,后卫,丹麦,111,2020-06-30,6/0,1/0,-
2116,9,丹麦,J.克努森,14,1992-09-16,185,-,后卫,丹麦,63.8,2018-06-30,-,-,-
2117,9,丹麦,L.尼尔森,17,1988-01-08,185,74,后卫,丹麦,135,2020-12-31,1/0,-,-
2118,9,丹麦,M.杜龙德,13,1997-06-29,180,-,后卫,丹麦,42.5,2021-06-30,1/0,-,-
2119,9,丹麦,J.加梅尔比,5,1995-02-05,192,75,后卫,丹麦,25.5,2017-06-30,1/0,-,-
2120,9,丹麦,佩德森,4,1996-09-01,179,-,后卫,丹麦,17,2018-06-30,1/0,-,-
2121,9,丹麦,A.奥尔曼,2,1991-01-18,179,70,后卫,丹麦,42.5,2019-06-30,-,1/0,-
2122,9,丹麦,J.拉斯马森,23,1997-05-28,190,-,后卫,丹麦,18,2020-12-31,-,-,-
2123,9,丹麦,R.延森,7,1992-01-15,177,65,中场,丹麦,128,2020-06-30,1/0,-,-
2124,9,丹麦,克里斯蒂安.鲍尔森,,1980-02-28,182,76,中场,丹麦,0,-,-,-,-
2125,9,丹麦,维克托.费舍尔,,1994-06-09,181,71,中场,丹麦,270,2022-06-30,6/1,2/1,-
2126,9,丹麦,托马斯·克伦堡,,1983-03-20,183,69,中场,丹麦,34,2017-06-30,1/0,-,-
2127,9,丹麦,托马斯.克里斯滕森,,1983-04-17,188,79,中场,丹麦,49.5,2018-06-30,-,-,-
2128,9,丹麦,劳伦辛,,1985-11-19,180,75,中场,丹麦,0,-,-,-,-
2129,9,丹麦,拉瑟·舍内,,1986-05-27,176,75,中场,丹麦,298,2019-06-30,2/0,7/0,-
2130,9,丹麦,史托荷尔,,1976-04-01,182,73,中场,丹麦,0,-,-,-,-
2131,9,丹麦,拉斯,,1987-02-22,181,73,中场,丹麦,225,2018-06-30,-,2/0,-
2132,9,丹麦,雅克布.鲍尔森,19,1983-07-07,181,72,中场,丹麦,42.5,2018-06-30,1/0,3/1,-
2133,9,丹麦,马克赞臣,,1988-02-19,177,75,中场,丹麦,153,2021-12-31,2/0,1/0,-
2134,9,丹麦,赞斯拿臣,,1991-02-21,180,74,中场,丹麦,90,2021-06-30,8/0,-,-
2135,9,丹麦,克里斯蒂安·埃里克森,,1992-02-14,177,71,中场,丹麦,3400,2020-06-30,21/16,-,1
2136,9,丹麦,博伊莱森,,1992-02-16,186,75,中场,丹麦,158,2016-06-30,-,-,-
2137,9,丹麦,拉斯穆斯.詹森,,1992-01-15,-,-,中场,丹麦,0,-,-,-,-
2138,9,丹麦,米歇尔·科隆·德里,,1983-06-06,171,66,中场,丹麦,135,2019-06-30,5/0,1/0,-
2139,9,丹麦,尼基·迪吉·齐姆林,,1985-04-19,178,73,中场,丹麦,42.5,2017-06-30,-,-,-
2140,9,丹麦,C.史洛夫,,1992-03-26,181,73,中场,丹麦,59.5,2019-06-30,-,-,-
2141,9,丹麦,托馬斯.德萊尼,8,1991-09-03,182,71,中场,丹麦,540,2021-06-30,14/3,4/0,-
2142,9,丹麦,丹尼奧臣,,1985-06-11,186,78,中场,丹麦,29.8,2017-06-30,-,-,-
2143,9,丹麦,皮埃尔.霍伊别尔格,22,1995-08-05,185,75,中场,丹麦,680,2021-06-30,12/0,1/0,-
2144,9,丹麦,N.汤姆森,,1993-05-08,180,-,中场,丹麦,128,2021-06-30,-,-,-
2145,9,丹麦,胡斯,,1983-09-18,179,68,中场,丹麦,34,2018-06-30,-,-,-
2146,9,丹麦,阿尔曼,,,-,-,中场,丹麦,0,-,-,-,-
2147,9,丹麦,卡斯柏古斯克,,1991-11-10,180,78,中场,丹麦,90,2022-12-31,-,-,-
2148,9,丹麦,奎斯特,,1985-02-24,184,80,中场,丹麦,51,2020-06-30,17/1,2/0,-
2149,9,丹麦,A.基斯甸臣,,1990-06-08,174,67,中场,丹麦,158,2021-06-30,-,-,-
2150,9,丹麦,迈克尔.西尔伯鲍尔,,1981-07-07,183,71,中场,丹麦,13.2,2016-06-30,-,-,-
2151,9,丹麦,席思图,,1995-02-04,171,-,中场,丹麦,450,2021-06-30,7/0,2/0,1
2152,9,丹麦,多贝治,,1997-10-06,187,75,中场,丹麦,1190,2021-06-30,-,4/1,-
2153,9,丹麦,C.诺尔加亚德,15,1994-03-10,185,75,中场,丹麦,59.5,2017-06-30,1/0,-,-
2154,9,丹麦,雷安格,,1993-07-12,184,-,中场,丹麦,213,2021-06-30,-,2/0,-
2155,9,丹麦,卡德里,10,1991-07-09,177,71,中场,丹麦,42.5,2017-12-31,-,1/0,-
2156,9,丹麦,R.尼森,3,1997-07-11,186,-,中场,丹麦,158,2022-06-30,-,1/0,-
2157,9,丹麦,M.乌赫勒,9,1994-09-30,188,-,中场,丹麦,10.5,2016-06-30,-,1/0,-
2158,9,丹麦,弗兰克·克里斯腾森,,1973-03-10,189,84,前锋,丹麦,0,-,-,-,-
2159,9,丹麦,尼古拉·约根森,,1991-01-15,190,80,前锋,丹麦,1105,2021-06-30,14/2,3/1,1
2160,9,丹麦,尼克拉斯·佩德森,,1987-10-10,188,76,前锋,丹麦,42.5,2019-06-30,-,-,-
2161,9,丹麦,M.布雷斯韦特,,1991-06-05,177,75,前锋,丹麦,675,2018-06-30,4/0,3/0,-
2162,9,丹麦,丹尼尔.延森,,1979-06-25,179,73,前锋,丹麦,17.5,2016-06-30,-,-,-
2163,9,丹麦,尼尔森,,1988-02-07,181,75,前锋,丹麦,27,2018-06-30,-,-,-
2164,9,丹麦,D.里扎,,1994-01-08,168,172,前锋,丹麦,540,2021-06-30,17/0,2/0,1
2165,9,丹麦,赫莱纽斯,,1991-05-08,196,83,前锋,丹麦,59.5,2017-06-30,-,-,-
2166,9,丹麦,科内利尤斯,,1993-03-16,193,-,前锋,丹麦,270,2018-12-31,6/2,2/0,-
